fanPts,rush_attempt,rush_touchdown,tackled_for_loss,yards_gained,fumble,touchdown,complete_pass,pass_attempt,pass_touchdown,air_yards,yards_after_catch,qb_dropback,qb_hit,qb_scramble,sack,fanPts-1,rush_attempt-1,rush_touchdown-1,tackled_for_loss-1,yards_gained-1,fumble-1,touchdown-1,complete_pass-1,pass_attempt-1,pass_touchdown-1,air_yards-1,yards_after_catch-1,qb_dropback-1,qb_hit-1,qb_scramble-1,sack-1,fanPts-2,rush_attempt-2,rush_touchdown-2,tackled_for_loss-2,yards_gained-2,fumble-2,touchdown-2,complete_pass-2,pass_attempt-2,pass_touchdown-2,air_yards-2,yards_after_catch-2,qb_dropback-2,qb_hit-2,qb_scramble-2,sack-2,fanPts-3,rush_attempt-3,rush_touchdown-3,tackled_for_loss-3,yards_gained-3,fumble-3,touchdown-3,complete_pass-3,pass_attempt-3,pass_touchdown-3,air_yards-3,yards_after_catch-3,qb_dropback-3,qb_hit-3,qb_scramble-3,sack-3
,,,,,,,,,,,,,,,,17.0,0.0,0.0,0.0,170.0,0.0,0.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,3.0,0.0,1.0,404.0,1.0,2.0,34.0,59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8,0.0,0.0,0.0,618.0,1.0,2.0,41.0,77.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
168.9,260.0,2.0,26.0,1569.0,3.0,3.0,36.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,224.2,345.0,6.0,25.0,1942.0,6.0,7.0,48.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,220.6,288.0,8.0,29.0,1726.0,3.0,9.0,49.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,30.0,0.0,5.0,129.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,30.1,0.0,0.0,0.0,181.0,0.0,2.0,21.0,35.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,74.3,0.0,0.0,0.0,523.0,1.0,4.0,55.0,89.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,99.4,1.0,0.0,0.0,694.0,0.0,5.0,61.0,85.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1.2,0.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,70.0,1.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.799999999999997,4.0,0.0,1.0,268.0,2.0,1.0,39.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1,0.0,0.0,0.0,201.0,0.0,1.0,22.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,1.0,0.0,0.0,295.0,1.0,3.0,22.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.72,12.0,0.0,5.0,668.0,2.0,7.0,38.0,71.0,7.0,0.0,0.0,70.0,5.0,0.0,5.0,15.399999999999999,4.0,0.0,0.0,385.0,2.0,1.0,44.0,95.0,1.0,0.0,0.0,95.0,8.0,0.0,10.0,23.84,10.0,1.0,2.0,296.0,2.0,4.0,30.0,51.0,3.0,0.0,0.0,51.0,2.0,0.0,3.0
,,,,,,,,,,,,,,,,0.2,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.1,20.0,1.0,1.0,101.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.9,178.0,3.0,16.0,979.0,2.0,4.0,25.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,191.3,231.0,8.0,25.0,1393.0,4.0,10.0,53.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,196.1,265.0,5.0,13.0,1621.0,1.0,6.0,43.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33.5,62.0,3.0,5.0,175.0,1.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8,1.0,0.0,0.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0,0.0,0.0,18.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999999,1.0,0.0,0.0,16.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
45.1,5.0,0.0,0.0,391.0,0.0,1.0,25.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,95.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,3.0,0.0,1.0,12.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,0.0,0.0,0.0,26.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.9,0.0,0.0,0.0,69.0,1.0,1.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,150.0,0.0,2.0,13.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.64,15.0,0.0,2.0,291.0,4.0,3.0,18.0,56.0,3.0,0.0,0.0,56.0,1.0,0.0,4.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2000000000000002,7.0,0.0,2.0,32.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,7.0,0.0,1.0,58.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,17.0,0.0,0.0,94.0,1.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,2.8,0.0,0.0,0.0,28.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,0.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,27.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,76.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,12.0,0.0,0.0,209.0,1.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,2.0,1.0,0.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.3,7.0,1.0,2.0,1243.0,1.0,7.0,95.0,130.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,182.8,11.0,0.0,2.0,1228.0,0.0,10.0,95.0,156.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,15.0,0.0,2.0,1670.0,2.0,15.0,130.0,192.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,136.8,12.0,0.0,1.0,1188.0,3.0,4.0,103.0,164.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0
175.3,1.0,0.0,0.0,1333.0,6.0,9.0,92.0,157.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,146.0,2.0,0.0,0.0,1180.0,1.0,5.0,78.0,137.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,159.5,3.0,0.0,1.0,1095.0,2.0,9.0,79.0,130.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,168.8,4.0,0.0,0.0,1288.0,4.0,8.0,78.0,127.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,1.0,0.0,0.0,164.0,0.0,1.0,14.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,1.0,490.0,0.0,1.0,37.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41.1,3.0,0.0,0.0,471.0,3.0,0.0,49.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.7,2.0,0.0,0.0,627.0,2.0,6.0,60.0,103.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3,1.0,0.0,0.0,393.0,0.0,2.0,27.0,47.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,103.7,1.0,0.0,0.0,677.0,0.0,6.0,52.0,88.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
39.8,0.0,0.0,0.0,338.0,0.0,1.0,29.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.4,0.0,0.0,0.0,554.0,0.0,5.0,52.0,71.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,0.0,0.0,0.0,508.0,1.0,2.0,43.0,64.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,0.0,98.0,0.0,2.0,8.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,2.0,0.0,0.0,36.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.8,155.0,0.0,20.0,828.0,1.0,1.0,48.0,60.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,78.1,137.0,1.0,17.0,681.0,1.0,2.0,31.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1,55.0,1.0,3.0,301.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,8.4,1.0,0.0,0.0,24.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,2.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10.7,7.0,0.0,1.0,47.0,0.0,1.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
208.3,294.0,15.0,25.0,1183.0,3.0,16.0,8.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,121.9,247.0,7.0,20.0,899.0,5.0,7.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.7,191.0,9.0,18.0,727.0,1.0,9.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3,234.0,5.0,26.0,1183.0,3.0,6.0,11.0,14.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
8.6,3.0,0.0,0.0,115.0,2.0,2.0,18.0,39.0,1.0,0.0,0.0,38.0,1.0,0.0,2.0,141.76,31.0,2.0,0.0,2294.0,11.0,18.0,208.0,388.0,13.0,0.0,0.0,378.0,14.0,0.0,19.0,119.56,39.0,1.0,0.0,1989.0,10.0,15.0,165.0,327.0,13.0,0.0,0.0,325.0,25.0,0.0,30.0,-0.04,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,0.0,0.0,0.0,95.0,0.0,1.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,165.0,5.0,18.0,670.0,3.0,5.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,20.0,0.0,0.0,80.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,39.0,0.0,4.0,175.0,1.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,5.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
24.0,0.0,0.0,0.0,180.0,0.0,1.0,11.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,0.0,0.0,0.0,93.0,0.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.9,65.0,3.0,4.0,409.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,8.0,0.0,1.0,71.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.0,0.0,0.0,63.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
10.4,0.0,0.0,0.0,44.0,0.0,1.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,1.0,0.0,1.0,119.0,0.0,1.0,20.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,43.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,2.0,0.0,0.0,91.0,0.0,0.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,0.0,0.0,60.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,4.1,0.0,0.0,0.0,41.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,70.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3,0.0,0.0,0.0,193.0,0.0,3.0,20.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,68.0,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,0.0,0.0,0.0,286.0,1.0,0.0,21.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1,0.0,0.0,0.0,281.0,0.0,1.0,22.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
250.12,25.0,1.0,0.0,3703.0,15.0,33.0,310.0,568.0,29.0,0.0,0.0,564.0,22.0,0.0,33.0,236.72000000000003,52.0,1.0,6.0,4018.0,26.0,32.0,325.0,585.0,25.0,0.0,0.0,582.0,22.0,0.0,31.0,4.44,4.0,0.0,1.0,111.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
30.0,0.0,0.0,0.0,120.0,0.0,3.0,17.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,35.0,0.0,3.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,16.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,54.0,0.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23.4,35.0,1.0,5.0,194.0,1.0,1.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,40.0,0.0,3.0,205.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,22.0,0.0,0.0,0.0,100.0,0.0,2.0,6.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,2.1,4.0,0.0,0.0,21.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,13.0,1.0,2.0,103.0,1.0,1.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
55.2,12.0,0.0,0.0,1080.0,12.0,9.0,101.0,215.0,7.0,0.0,0.0,214.0,18.0,0.0,25.0,126.0,34.0,3.0,2.0,2100.0,13.0,17.0,179.0,334.0,11.0,0.0,0.0,330.0,13.0,0.0,19.0,133.36,28.0,3.0,1.0,2034.0,8.0,17.0,179.0,305.0,14.0,0.0,0.0,303.0,11.0,0.0,13.0,222.16,76.0,4.0,1.0,3554.0,16.0,28.0,288.0,508.0,20.0,0.0,0.0,508.0,26.0,0.0,30.0
11.9,3.0,0.0,1.0,119.0,0.0,0.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,115.0,0.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,5.0,0.0,2.0,39.0,2.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.2,4.0,0.0,0.0,662.0,1.0,2.0,41.0,72.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,53.5,1.0,0.0,0.0,415.0,0.0,2.0,34.0,58.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,64.4,0.0,0.0,0.0,524.0,0.0,2.0,42.0,83.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
15.6,0.0,0.0,0.0,156.0,0.0,0.0,12.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,0.0,0.0,0.0,338.0,1.0,2.0,17.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.5,2.0,0.0,0.0,435.0,0.0,5.0,33.0,54.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,93.3,4.0,0.0,0.0,753.0,0.0,3.0,38.0,91.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,127.9,4.0,0.0,1.0,939.0,1.0,6.0,61.0,120.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,3.0,0.0,0.0,730.0,1.0,4.0,53.0,113.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
106.04000000000002,35.0,2.0,1.0,1801.0,11.0,14.0,144.0,276.0,10.0,0.0,0.0,274.0,17.0,0.0,24.0,205.07999999999998,56.0,7.0,1.0,2927.0,12.0,28.0,226.0,416.0,18.0,0.0,0.0,409.0,17.0,0.0,21.0,262.76,81.0,4.0,1.0,4169.0,8.0,28.0,377.0,638.0,24.0,0.0,0.0,633.0,19.0,0.0,21.0,290.15999999999997,75.0,5.0,2.0,3904.0,15.0,41.0,338.0,567.0,33.0,0.0,0.0,564.0,26.0,0.0,28.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7999999999999998,4.0,0.0,0.0,130.0,3.0,0.0,23.0,48.0,0.0,0.0,0.0,48.0,5.0,0.0,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,0.0,0.0,0.0,65.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1,0.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,130.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
11.7,3.0,1.0,0.0,77.0,1.0,1.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,1.0,0.0,0.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,12.0,0.0,1.0,860.0,1.0,5.0,53.0,111.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,2.0,0.0,0.0,103.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7,0.0,0.0,0.0,417.0,0.0,2.0,38.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31.9,9.0,0.0,0.0,259.0,0.0,1.0,22.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,38.0,0.0,2.0,290.0,0.0,2.0,21.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.64,48.0,0.0,0.0,2991.0,7.0,22.0,274.0,528.0,19.0,0.0,0.0,521.0,28.0,0.0,36.0,184.92000000000002,30.0,0.0,3.0,2923.0,8.0,21.0,310.0,566.0,17.0,0.0,0.0,560.0,6.0,0.0,9.0,142.92000000000002,7.0,0.0,0.0,2223.0,3.0,15.0,215.0,437.0,12.0,0.0,0.0,436.0,7.0,0.0,8.0,,,,,,,,,,,,,,,,
5.3,15.0,0.0,1.0,53.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1,0.0,0.0,0.0,141.0,0.0,2.0,15.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,16.4,2.0,0.0,0.0,64.0,1.0,2.0,14.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,3.0,0.0,0.0,54.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,3.0,0.0,0.0,44.0,0.0,2.0,6.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,8.4,0.0,0.0,0.0,84.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,73.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
206.1,0.0,0.0,0.0,1401.0,0.0,11.0,94.0,154.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,156.2,2.0,0.0,0.0,1002.0,2.0,10.0,79.0,131.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,171.6,1.0,0.0,0.0,1316.0,1.0,7.0,88.0,150.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,178.9,1.0,0.0,0.0,1269.0,1.0,9.0,83.0,157.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.0,0.0,0.0,36.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40000000000000036,1.0,0.0,0.0,44.0,2.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
0.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
