tackled_for_loss_seasonTotal,yards_gained_seasonTotal,fumble_seasonTotal,touchdown_seasonTotal,complete_pass_seasonTotal,pass_attempt_seasonTotal,pass_touchdown_seasonTotal,air_yards_seasonTotal,qb_dropback_seasonTotal,qb_hit_seasonTotal,qb_scramble_seasonTotal,sack_seasonTotal,tackled_for_loss-1_seasonTotal,yards_gained-1_seasonTotal,fumble-1_seasonTotal,touchdown-1_seasonTotal,complete_pass-1_seasonTotal,pass_attempt-1_seasonTotal,pass_touchdown-1_seasonTotal,air_yards-1_seasonTotal,qb_dropback-1_seasonTotal,qb_hit-1_seasonTotal,qb_scramble-1_seasonTotal,sack-1_seasonTotal,tackled_for_loss-2_seasonTotal,yards_gained-2_seasonTotal,fumble-2_seasonTotal,touchdown-2_seasonTotal,complete_pass-2_seasonTotal,pass_attempt-2_seasonTotal,pass_touchdown-2_seasonTotal,air_yards-2_seasonTotal,qb_dropback-2_seasonTotal,qb_hit-2_seasonTotal,qb_scramble-2_seasonTotal,sack-2_seasonTotal,tackled_for_loss-3_seasonTotal,yards_gained-3_seasonTotal,fumble-3_seasonTotal,touchdown-3_seasonTotal,complete_pass-3_seasonTotal,pass_attempt-3_seasonTotal,pass_touchdown-3_seasonTotal,air_yards-3_seasonTotal,qb_dropback-3_seasonTotal,qb_hit-3_seasonTotal,qb_scramble-3_seasonTotal,sack-3_seasonTotal,tackled_for_loss_avgPerGame,yards_gained_avgPerGame,fumble_avgPerGame,touchdown_avgPerGame,complete_pass_avgPerGame,pass_attempt_avgPerGame,pass_touchdown_avgPerGame,air_yards_avgPerGame,qb_dropback_avgPerGame,qb_hit_avgPerGame,qb_scramble_avgPerGame,sack_avgPerGame,tackled_for_loss-1_avgPerGame,yards_gained-1_avgPerGame,fumble-1_avgPerGame,touchdown-1_avgPerGame,complete_pass-1_avgPerGame,pass_attempt-1_avgPerGame,pass_touchdown-1_avgPerGame,air_yards-1_avgPerGame,qb_dropback-1_avgPerGame,qb_hit-1_avgPerGame,qb_scramble-1_avgPerGame,sack-1_avgPerGame,tackled_for_loss-2_avgPerGame,yards_gained-2_avgPerGame,fumble-2_avgPerGame,touchdown-2_avgPerGame,complete_pass-2_avgPerGame,pass_attempt-2_avgPerGame,pass_touchdown-2_avgPerGame,air_yards-2_avgPerGame,qb_dropback-2_avgPerGame,qb_hit-2_avgPerGame,qb_scramble-2_avgPerGame,sack-2_avgPerGame,tackled_for_loss-3_avgPerGame,yards_gained-3_avgPerGame,fumble-3_avgPerGame,touchdown-3_avgPerGame,complete_pass-3_avgPerGame,pass_attempt-3_avgPerGame,pass_touchdown-3_avgPerGame,air_yards-3_avgPerGame,qb_dropback-3_avgPerGame,qb_hit-3_avgPerGame,qb_scramble-3_avgPerGame,sack-3_avgPerGame,fanPts,fanPts-1,fanPts-2,fanPts-3
,,,,,,,,,,,,0.0,-4.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,2.0,0.0,30.0,60.0,0.0,362.0,59.0,8.0,0.0,4.0,,,,,,,,,,,,,0.0,-1.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,8.0,0.3333333333333333,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.25,0.5,0.0,7.5,15.0,0.0,90.5,14.75,2.0,0.0,1.0,,-0.16,-0.12,7.24
0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,274.0,4.0,0.0,30.0,52.0,0.0,497.0,52.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,91.33333333333333,1.3333333333333333,0.0,10.0,17.333333333333332,0.0,165.66666666666666,17.333333333333332,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.960000000000001,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.0,0.0,0.0,1.0,3.0,0.0,46.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27.0,0.0,0.0,1.0,3.0,0.0,46.0,3.0,0.0,0.0,0.0,,,,1.08
0.0,404.0,3.0,3.0,41.0,77.0,3.0,434.0,76.0,12.0,0.0,6.0,0.0,1779.0,5.0,13.0,153.0,271.0,11.0,2145.0,271.0,25.0,0.0,16.0,0.0,1840.0,11.0,10.0,161.0,296.0,6.0,2298.0,287.0,41.0,0.0,19.0,0.0,1688.0,7.0,10.0,161.0,292.0,10.0,2440.0,288.0,43.0,0.0,22.0,0.0,134.66666666666666,1.0,1.0,13.666666666666666,25.666666666666668,1.0,144.66666666666666,25.333333333333332,4.0,0.0,2.0,0.0,197.66666666666666,0.5555555555555556,1.4444444444444444,17.0,30.11111111111111,1.2222222222222223,238.33333333333334,30.11111111111111,2.7777777777777777,0.0,1.7777777777777777,0.0,204.44444444444446,1.2222222222222223,1.1111111111111112,17.88888888888889,32.888888888888886,0.6666666666666666,255.33333333333334,31.88888888888889,4.555555555555555,0.0,2.111111111111111,0.0,187.55555555555554,0.7777777777777778,1.1111111111111112,17.88888888888889,32.44444444444444,1.1111111111111112,271.1111111111111,32.0,4.777777777777778,0.0,2.4444444444444446,22.16,113.16,91.6,93.52
0.0,44.0,1.0,0.0,8.0,18.0,0.0,121.0,18.0,3.0,0.0,2.0,0.0,1322.0,7.0,11.0,124.0,227.0,8.0,1424.0,227.0,35.0,0.0,24.0,0.0,63.0,0.0,0.0,5.0,9.0,0.0,82.0,8.0,2.0,0.0,0.0,0.0,494.0,1.0,7.0,33.0,54.0,6.0,474.0,54.0,11.0,0.0,5.0,0.0,6.285714285714286,0.14285714285714285,0.0,1.1428571428571428,2.5714285714285716,0.0,17.285714285714285,2.5714285714285716,0.42857142857142855,0.0,0.2857142857142857,0.0,188.85714285714286,1.0,1.5714285714285714,17.714285714285715,32.42857142857143,1.1428571428571428,203.42857142857142,32.42857142857143,5.0,0.0,3.4285714285714284,0.0,31.5,0.0,0.0,2.5,4.5,0.0,41.0,4.0,1.0,0.0,0.0,0.0,98.8,0.2,1.4,6.6,10.8,1.2,94.8,10.8,2.2,0.0,1.0,-0.24,82.88,2.52,45.760000000000005
0.0,1375.0,6.0,11.0,117.0,219.0,10.0,2206.0,216.0,38.0,0.0,16.0,0.0,2331.0,9.0,20.0,247.0,456.0,19.0,3624.0,452.0,64.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,229.16666666666666,1.0,1.8333333333333333,19.5,36.5,1.6666666666666667,367.6666666666667,36.0,6.333333333333333,0.0,2.6666666666666665,0.0,179.30769230769232,0.6923076923076923,1.5384615384615385,19.0,35.07692307692308,1.4615384615384615,278.7692307692308,34.76923076923077,4.923076923076923,0.0,3.076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,87.0,155.24,,
1.0,283.0,1.0,2.0,30.0,46.0,2.0,313.0,46.0,3.0,0.0,2.0,0.0,128.0,0.0,0.0,7.0,12.0,0.0,77.0,12.0,0.0,0.0,0.0,0.0,1304.0,10.0,10.0,138.0,236.0,7.0,1707.0,234.0,22.0,0.0,14.0,1.0,3470.0,9.0,21.0,319.0,537.0,18.0,4129.0,534.0,46.0,0.0,19.0,0.25,70.75,0.25,0.5,7.5,11.5,0.5,78.25,11.5,0.75,0.0,0.5,0.0,42.666666666666664,0.0,0.0,2.3333333333333335,4.0,0.0,25.666666666666668,4.0,0.0,0.0,0.0,0.0,163.0,1.25,1.25,17.25,29.5,0.875,213.375,29.25,2.75,0.0,1.75,0.0625,216.875,0.5625,1.3125,19.9375,33.5625,1.125,258.0625,33.375,2.875,0.0,1.1875,17.32,5.12,72.16,204.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,101.0,0.0,0.0,11.0,17.0,0.0,203.0,17.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,33.666666666666664,0.0,0.0,3.6666666666666665,5.666666666666667,0.0,67.66666666666667,5.666666666666667,1.0,0.0,0.3333333333333333,,,,4.04
,,,,,,,,,,,,,,,,,,,,,,,,0.0,106.0,0.0,0.0,16.0,34.0,0.0,249.0,33.0,3.0,0.0,1.0,0.0,56.0,0.0,1.0,10.0,13.0,1.0,18.0,13.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,53.0,0.0,0.0,8.0,17.0,0.0,124.5,16.5,1.5,0.0,0.5,0.0,28.0,0.0,0.5,5.0,6.5,0.5,9.0,6.5,1.0,0.0,0.0,,,4.24,6.24
0.0,124.0,1.0,2.0,12.0,20.0,1.0,172.0,19.0,4.0,0.0,1.0,1.0,1521.0,7.0,9.0,118.0,217.0,8.0,1828.0,215.0,16.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,124.0,1.0,2.0,12.0,20.0,1.0,172.0,19.0,4.0,0.0,1.0,0.14285714285714285,217.28571428571428,1.0,1.2857142857142858,16.857142857142858,31.0,1.1428571428571428,261.14285714285717,30.714285714285715,2.2857142857142856,0.0,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,10.96,82.84,,
0.0,4636.0,13.0,32.0,415.0,660.0,28.0,4853.0,652.0,91.0,0.0,31.0,0.0,4266.0,14.0,30.0,439.0,695.0,26.0,4439.0,691.0,96.0,0.0,44.0,0.0,5305.0,7.0,40.0,476.0,722.0,38.0,5924.0,722.0,88.0,0.0,29.0,1.0,4274.0,7.0,34.0,371.0,635.0,29.0,5429.0,628.0,89.0,0.0,28.0,0.0,289.75,0.8125,2.0,25.9375,41.25,1.75,303.3125,40.75,5.6875,0.0,1.9375,0.0,266.625,0.875,1.875,27.4375,43.4375,1.625,277.4375,43.1875,6.0,0.0,2.75,0.0,294.72222222222223,0.3888888888888889,2.2222222222222223,26.444444444444443,40.111111111111114,2.111111111111111,329.1111111111111,40.111111111111114,4.888888888888889,0.0,1.6111111111111112,0.058823529411764705,251.41176470588235,0.4117647058823529,2.0,21.823529411764707,37.35294117647059,1.7058823529411764,319.3529411764706,36.94117647058823,5.235294117647059,0.0,1.6470588235294117,287.44,262.64,358.2,292.96000000000004
0.0,2354.0,8.0,17.0,198.0,332.0,14.0,2582.0,329.0,30.0,0.0,23.0,,,,,,,,,,,,,1.0,2702.0,19.0,16.0,246.0,488.0,13.0,4065.0,484.0,53.0,0.0,34.0,0.0,3334.0,14.0,39.0,308.0,583.0,26.0,4384.0,577.0,68.0,0.0,39.0,0.0,261.55555555555554,0.8888888888888888,1.8888888888888888,22.0,36.888888888888886,1.5555555555555556,286.8888888888889,36.55555555555556,3.3333333333333335,0.0,2.5555555555555554,,,,,,,,,,,,,0.06666666666666667,180.13333333333333,1.2666666666666666,1.0666666666666667,16.4,32.53333333333333,0.8666666666666667,271.0,32.266666666666666,3.533333333333333,0.0,2.2666666666666666,0.0,208.375,0.875,2.4375,19.25,36.4375,1.625,274.0,36.0625,4.25,0.0,2.4375,146.16,,134.07999999999998,261.36
0.0,33.0,3.0,1.0,5.0,13.0,0.0,96.0,13.0,3.0,0.0,3.0,0.0,2172.0,6.0,14.0,219.0,379.0,10.0,2796.0,377.0,51.0,0.0,21.0,0.0,4377.0,6.0,25.0,414.0,663.0,24.0,4872.0,659.0,76.0,0.0,28.0,0.0,2390.0,3.0,17.0,178.0,308.0,15.0,2463.0,306.0,40.0,0.0,16.0,0.0,16.5,1.5,0.5,2.5,6.5,0.0,48.0,6.5,1.5,0.0,1.5,0.0,217.2,0.6,1.4,21.9,37.9,1.0,279.6,37.7,5.1,0.0,2.1,0.0,243.16666666666666,0.3333333333333333,1.3888888888888888,23.0,36.833333333333336,1.3333333333333333,270.6666666666667,36.611111111111114,4.222222222222222,0.0,1.5555555555555556,0.0,239.0,0.3,1.7,17.8,30.8,1.5,246.3,30.6,4.0,0.0,1.6,-0.6799999999999997,130.88,263.08000000000004,157.6
0.0,4414.0,15.0,25.0,391.0,694.0,23.0,5109.0,686.0,92.0,0.0,48.0,1.0,4555.0,16.0,35.0,371.0,662.0,29.0,5241.0,654.0,66.0,0.0,23.0,0.0,4886.0,13.0,30.0,436.0,758.0,20.0,6318.0,750.0,76.0,0.0,29.0,0.0,5233.0,10.0,49.0,449.0,745.0,44.0,5893.0,739.0,83.0,0.0,36.0,0.0,259.6470588235294,0.8823529411764706,1.4705882352941178,23.0,40.8235294117647,1.3529411764705883,300.52941176470586,40.35294117647059,5.411764705882353,0.0,2.823529411764706,0.0625,284.6875,1.0,2.1875,23.1875,41.375,1.8125,327.5625,40.875,4.125,0.0,1.4375,0.0,305.375,0.8125,1.875,27.25,47.375,1.25,394.875,46.875,4.75,0.0,1.8125,0.0,307.8235294117647,0.5882352941176471,2.8823529411764706,26.41176470588235,43.8235294117647,2.588235294117647,346.6470588235294,43.470588235294116,4.882352941176471,0.0,2.1176470588235294,246.56,290.2,289.44,385.32
2.0,672.0,5.0,3.0,64.0,141.0,3.0,1055.0,138.0,29.0,0.0,19.0,2.0,1414.0,7.0,9.0,77.0,156.0,5.0,1531.0,153.0,30.0,0.0,15.0,2.0,2540.0,15.0,16.0,204.0,379.0,12.0,3111.0,373.0,80.0,0.0,28.0,1.0,3766.0,14.0,20.0,253.0,446.0,18.0,3878.0,439.0,66.0,0.0,23.0,0.2222222222222222,74.66666666666667,0.5555555555555556,0.3333333333333333,7.111111111111111,15.666666666666666,0.3333333333333333,117.22222222222223,15.333333333333334,3.2222222222222223,0.0,2.111111111111111,0.2857142857142857,202.0,1.0,1.2857142857142858,11.0,22.285714285714285,0.7142857142857143,218.71428571428572,21.857142857142858,4.285714285714286,0.0,2.142857142857143,0.2,254.0,1.5,1.6,20.4,37.9,1.2,311.1,37.3,8.0,0.0,2.8,0.07692307692307693,289.6923076923077,1.0769230769230769,1.5384615384615385,19.46153846153846,34.30769230769231,1.3846153846153846,298.3076923076923,33.76923076923077,5.076923076923077,0.0,1.7692307692307692,28.879999999999995,78.56,135.6,202.64
,,,,,,,,,,,,0.0,66.0,0.0,0.0,9.0,12.0,0.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.2,0.0,0.0,1.8,2.4,0.0,5.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,,
,,,,,,,,,,,,0.0,53.0,1.0,0.0,2.0,6.0,0.0,117.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,53.0,1.0,0.0,2.0,6.0,0.0,117.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1200000000000001,,
0.0,2157.0,8.0,14.0,186.0,320.0,13.0,2999.0,319.0,39.0,0.0,9.0,1.0,3139.0,5.0,32.0,226.0,385.0,29.0,3203.0,382.0,51.0,0.0,30.0,0.0,1610.0,10.0,10.0,161.0,288.0,6.0,2164.0,284.0,40.0,0.0,20.0,,,,,,,,,,,,,0.0,269.625,1.0,1.75,23.25,40.0,1.625,374.875,39.875,4.875,0.0,1.125,0.07142857142857142,224.21428571428572,0.35714285714285715,2.2857142857142856,16.142857142857142,27.5,2.0714285714285716,228.78571428571428,27.285714285714285,3.642857142857143,0.0,2.142857142857143,0.0,230.0,1.4285714285714286,1.4285714285714286,23.0,41.142857142857146,0.8571428571428571,309.14285714285717,40.57142857142857,5.714285714285714,0.0,2.857142857142857,,,,,,,,,,,,,126.28,243.56,84.4,
2.0,4789.0,10.0,42.0,421.0,664.0,40.0,5546.0,656.0,43.0,0.0,19.0,2.0,6235.0,18.0,64.0,541.0,808.0,60.0,6102.0,806.0,56.0,0.0,19.0,1.0,4779.0,9.0,43.0,428.0,651.0,40.0,5142.0,648.0,55.0,0.0,24.0,,,,,,,,,,,,,0.11764705882352941,281.70588235294116,0.5882352941176471,2.4705882352941178,24.764705882352942,39.05882352941177,2.3529411764705883,326.2352941176471,38.588235294117645,2.5294117647058822,0.0,1.1176470588235294,0.10526315789473684,328.1578947368421,0.9473684210526315,3.3684210526315788,28.473684210526315,42.526315789473685,3.1578947368421053,321.1578947368421,42.421052631578945,2.9473684210526314,0.0,1.0,0.058823529411764705,281.11764705882354,0.5294117647058824,2.5294117647058822,25.176470588235293,38.294117647058826,2.3529411764705883,302.47058823529414,38.11764705882353,3.235294117647059,0.0,1.411764705882353,,,,,,,,,,,,,339.56,469.4,345.15999999999997,
3.0,4199.0,13.0,33.0,379.0,606.0,31.0,4853.0,601.0,75.0,0.0,36.0,0.0,4740.0,8.0,37.0,408.0,622.0,35.0,4560.0,619.0,70.0,0.0,35.0,0.0,3335.0,17.0,29.0,338.0,577.0,26.0,3961.0,570.0,66.0,0.0,49.0,0.0,4464.0,12.0,33.0,366.0,613.0,27.0,5222.0,606.0,57.0,0.0,30.0,0.1875,262.4375,0.8125,2.0625,23.6875,37.875,1.9375,303.3125,37.5625,4.6875,0.0,2.25,0.0,263.3333333333333,0.4444444444444444,2.0555555555555554,22.666666666666668,34.55555555555556,1.9444444444444444,253.33333333333334,34.388888888888886,3.888888888888889,0.0,1.9444444444444444,0.0,208.4375,1.0625,1.8125,21.125,36.0625,1.625,247.5625,35.625,4.125,0.0,3.0625,0.0,279.0,0.75,2.0625,22.875,38.3125,1.6875,326.375,37.875,3.5625,0.0,1.875,273.96000000000004,321.6,215.4,286.56
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89.0,0.0,1.0,10.0,23.0,1.0,202.0,23.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,44.5,0.0,0.5,5.0,11.5,0.5,101.0,11.5,1.0,0.0,0.5,,,,7.5600000000000005
2.0,2584.0,11.0,20.0,197.0,333.0,17.0,2646.0,332.0,58.0,0.0,21.0,0.0,2570.0,12.0,19.0,218.0,372.0,14.0,3005.0,368.0,49.0,0.0,21.0,1.0,3436.0,16.0,27.0,306.0,535.0,24.0,3906.0,532.0,73.0,0.0,30.0,3.0,3906.0,10.0,27.0,353.0,592.0,24.0,4315.0,586.0,67.0,0.0,22.0,0.16666666666666666,215.33333333333334,0.9166666666666666,1.6666666666666667,16.416666666666668,27.75,1.4166666666666667,220.5,27.666666666666668,4.833333333333333,0.0,1.75,0.0,233.63636363636363,1.0909090909090908,1.7272727272727273,19.818181818181817,33.81818181818182,1.2727272727272727,273.1818181818182,33.45454545454545,4.454545454545454,0.0,1.9090909090909092,0.0625,214.75,1.0,1.6875,19.125,33.4375,1.5,244.125,33.25,4.5625,0.0,1.875,0.1875,244.125,0.625,1.6875,22.0625,37.0,1.5,269.6875,36.625,4.1875,0.0,1.375,161.36,154.8,213.44,244.24
3.0,1734.0,13.0,8.0,157.0,263.0,5.0,1607.0,244.0,67.0,0.0,33.0,3.0,3666.0,14.0,18.0,293.0,525.0,17.0,4193.0,491.0,81.0,0.0,38.0,8.0,3887.0,16.0,31.0,268.0,445.0,22.0,3512.0,438.0,74.0,0.0,32.0,,,,,,,,,,,,,0.1875,108.375,0.8125,0.5,9.8125,16.4375,0.3125,100.4375,15.25,4.1875,0.0,2.0625,0.14285714285714285,174.57142857142858,0.6666666666666666,0.8571428571428571,13.952380952380953,25.0,0.8095238095238095,199.66666666666666,23.38095238095238,3.857142857142857,0.0,1.8095238095238095,0.5,242.9375,1.0,1.9375,16.75,27.8125,1.375,219.5,27.375,4.625,0.0,2.0,,,,,,,,,,,,,75.36,190.64,247.48000000000002,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2961.0,10.0,18.0,265.0,484.0,16.0,4139.0,474.0,84.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,227.76923076923077,0.7692307692307693,1.3846153846153846,20.384615384615383,37.23076923076923,1.2307692307692308,318.38461538461536,36.46153846153846,6.461538461538462,0.0,1.9230769230769231,,,,170.44
0.0,565.0,3.0,3.0,61.0,131.0,3.0,1410.0,130.0,18.0,0.0,10.0,,,,,,,,,,,,,1.0,668.0,3.0,4.0,89.0,183.0,0.0,1406.0,182.0,23.0,0.0,12.0,,,,,,,,,,,,,0.0,141.25,0.75,0.75,15.25,32.75,0.75,352.5,32.5,4.5,0.0,2.5,,,,,,,,,,,,,0.16666666666666666,111.33333333333333,0.5,0.6666666666666666,14.833333333333334,30.5,0.0,234.33333333333334,30.333333333333332,3.8333333333333335,0.0,2.0,,,,,,,,,,,,,28.6,,36.72,
0.0,393.0,1.0,2.0,41.0,76.0,2.0,621.0,74.0,6.0,0.0,1.0,,,,,,,,,,,,,0.0,8.0,0.0,0.0,1.0,4.0,0.0,23.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,131.0,0.3333333333333333,0.6666666666666666,13.666666666666666,25.333333333333332,0.6666666666666666,207.0,24.666666666666668,2.0,0.0,0.3333333333333333,,,,,,,,,,,,,0.0,2.6666666666666665,0.0,0.0,0.3333333333333333,1.3333333333333333,0.0,7.666666666666667,1.3333333333333333,0.0,0.0,0.0,,,,,,,,,,,,,21.72,,0.32,
0.0,46.0,1.0,0.0,4.0,7.0,0.0,19.0,7.0,3.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.0,0.5,0.0,2.0,3.5,0.0,9.5,3.5,1.5,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15999999999999992,,,
4.0,4008.0,15.0,28.0,393.0,637.0,27.0,4491.0,633.0,98.0,0.0,46.0,0.0,3752.0,10.0,27.0,355.0,647.0,24.0,5573.0,641.0,97.0,0.0,58.0,3.0,3275.0,13.0,16.0,282.0,521.0,12.0,4111.0,517.0,63.0,0.0,35.0,,,,,,,,,,,,,0.25,250.5,0.9375,1.75,24.5625,39.8125,1.6875,280.6875,39.5625,6.125,0.0,2.875,0.0,234.5,0.625,1.6875,22.1875,40.4375,1.5,348.3125,40.0625,6.0625,0.0,3.625,0.1875,204.6875,0.8125,1.0,17.625,32.5625,0.75,256.9375,32.3125,3.9375,0.0,2.1875,,,,,,,,,,,,,242.32,238.08000000000004,169.0,
4.0,4853.0,17.0,33.0,327.0,579.0,26.0,4690.0,572.0,104.0,0.0,52.0,4.0,4168.0,17.0,30.0,300.0,527.0,29.0,4410.0,520.0,101.0,0.0,51.0,4.0,4044.0,10.0,36.0,291.0,496.0,29.0,4588.0,495.0,71.0,0.0,40.0,,,,,,,,,,,,,0.21052631578947367,255.42105263157896,0.8947368421052632,1.736842105263158,17.210526315789473,30.473684210526315,1.368421052631579,246.8421052631579,30.105263157894736,5.473684210526316,0.0,2.736842105263158,0.21052631578947367,219.3684210526316,0.8947368421052632,1.5789473684210527,15.789473684210526,27.736842105263158,1.5263157894736843,232.10526315789474,27.36842105263158,5.315789473684211,0.0,2.6842105263157894,0.2222222222222222,224.66666666666666,0.5555555555555556,2.0,16.166666666666668,27.555555555555557,1.6111111111111112,254.88888888888889,27.5,3.9444444444444446,0.0,2.2222222222222223,,,,,,,,,,,,,292.12,252.72000000000003,285.76,
,,,,,,,,,,,,0.0,1623.0,6.0,17.0,159.0,277.0,14.0,1824.0,276.0,36.0,0.0,15.0,0.0,3586.0,13.0,25.0,328.0,591.0,21.0,4507.0,580.0,81.0,0.0,35.0,1.0,1942.0,13.0,9.0,191.0,393.0,6.0,3269.0,389.0,66.0,0.0,36.0,,,,,,,,,,,,,0.0,231.85714285714286,0.8571428571428571,2.4285714285714284,22.714285714285715,39.57142857142857,2.0,260.57142857142856,39.42857142857143,5.142857142857143,0.0,2.142857142857143,0.0,224.125,0.8125,1.5625,20.5,36.9375,1.3125,281.6875,36.25,5.0625,0.0,2.1875,0.1,194.2,1.3,0.9,19.1,39.3,0.6,326.9,38.9,6.6,0.0,3.6,,120.92000000000002,217.44,87.68
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,185.0,0.0,1.0,24.0,41.0,1.0,236.0,41.0,10.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,185.0,0.0,1.0,24.0,41.0,1.0,236.0,41.0,10.0,0.0,3.0,,,,11.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,111.0,0.0,0.0,5.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,37.0,0.0,0.0,1.6666666666666667,2.3333333333333335,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,,,,4.44
,,,,,,,,,,,,0.0,746.0,1.0,3.0,55.0,93.0,1.0,653.0,91.0,9.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,248.66666666666666,0.3333333333333333,1.0,18.333333333333332,31.0,0.3333333333333333,217.66666666666666,30.333333333333332,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,39.84,,
,,,,,,,,,,,,0.0,114.0,1.0,0.0,16.0,28.0,0.0,126.0,28.0,3.0,0.0,4.0,,,,,,,,,,,,,1.0,628.0,2.0,2.0,56.0,114.0,2.0,839.0,111.0,7.0,0.0,6.0,,,,,,,,,,,,,0.0,57.0,0.5,0.0,8.0,14.0,0.0,63.0,14.0,1.5,0.0,2.0,,,,,,,,,,,,,0.16666666666666666,104.66666666666667,0.3333333333333333,0.3333333333333333,9.333333333333334,19.0,0.3333333333333333,139.83333333333334,18.5,1.1666666666666667,0.0,1.0,,2.5599999999999996,,29.120000000000005
0.0,4939.0,11.0,46.0,466.0,743.0,43.0,5659.0,738.0,94.0,0.0,25.0,2.0,4556.0,12.0,28.0,417.0,737.0,26.0,5910.0,730.0,84.0,0.0,44.0,2.0,5336.0,7.0,43.0,455.0,760.0,38.0,6254.0,750.0,80.0,0.0,28.0,0.0,6036.0,8.0,52.0,476.0,757.0,47.0,6039.0,750.0,83.0,0.0,35.0,0.0,259.94736842105266,0.5789473684210527,2.4210526315789473,24.526315789473685,39.10526315789474,2.263157894736842,297.8421052631579,38.8421052631579,4.947368421052632,0.0,1.3157894736842106,0.1111111111111111,253.11111111111111,0.6666666666666666,1.5555555555555556,23.166666666666668,40.94444444444444,1.4444444444444444,328.3333333333333,40.55555555555556,4.666666666666667,0.0,2.4444444444444446,0.1111111111111111,296.44444444444446,0.3888888888888889,2.388888888888889,25.27777777777778,42.22222222222222,2.111111111111111,347.44444444444446,41.666666666666664,4.444444444444445,0.0,1.5555555555555556,0.0,317.6842105263158,0.42105263157894735,2.736842105263158,25.05263157894737,39.8421052631579,2.473684210526316,317.8421052631579,39.473684210526315,4.368421052631579,0.0,1.8421052631578947,359.56,270.24,371.44,433.44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,2.0,0.0,0.0,0.0,,,,0.0
0.0,2883.0,6.0,16.0,259.0,443.0,14.0,3139.0,435.0,68.0,0.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,221.76923076923077,0.46153846153846156,1.2307692307692308,19.923076923076923,34.07692307692308,1.0769230769230769,241.46153846153845,33.46153846153846,5.230769230769231,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.32,,,
